respondent_id,degree_program,task_data_entry,task_documents,task_computer_use,task_data_analysis,task_physical,task_other,task_client_comms,task_internal_comms,task_managing,task_decision_making,task_creative,task_teaching,task_caregiving,skill_financial_statements,skill_tax_computation,skill_auditing,skill_cost_accounting,skill_bookkeeping,skill_business_law,skill_management_accounting,skill_pfrs,skill_computerized_accounting,skill_data_interpretation,skill_marketing_principles,skill_human_resource_mgmt,skill_operations_management,skill_business_communication,skill_financial_management,skill_entrepreneurship,skill_business_ethics,skill_strategic_management,skill_consumer_behavior,skill_business_research,skill_programming,skill_database_management,skill_network_administration,skill_web_development,skill_systems_analysis,skill_cybersecurity,skill_technical_documentation,skill_software_testing,skill_cloud_computing,skill_it_project_management,skill_algorithms_ds,skill_software_engineering,skill_operating_systems,skill_computer_architecture,skill_machine_learning_basics,skill_theory_of_computation,skill_mobile_development,skill_parallel_computing,skill_research_methods_cs,skill_capstone_systems,skill_lesson_planning,skill_classroom_management,skill_curriculum_development,skill_educational_assessment,skill_child_development,skill_inclusive_education,skill_teaching_strategies,skill_educational_technology,skill_professional_ethics_ed,skill_community_engagement,skill_patient_assessment,skill_medication_administration,skill_health_education,skill_nursing_care_planning,skill_infection_control,skill_emergency_care,skill_maternal_child_nursing,skill_community_health_nursing,skill_mental_health_nursing,skill_nursing_research,vulnerability_score
1418,Bachelor of Elementary Education,0.05136301821149428,0.014807193214686465,0.04475586715887408,0.04920115759492711,0.027269230369913983,0.015205280529468982,0.1875413250391158,0.10034333888096772,0.04426705895925496,0.09484841846277649,0.041250073938652744,0.3176245836702711,0.011523453969596363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.229
1419,Bachelor of Elementary Education,0.003721398019587165,0.03707359842623506,0.058843587857001105,0.040809588098165275,0.03867717425555897,0.005043118594261121,0.1406479458606728,0.09383629985467681,0.05798860029901433,0.08491874115577908,0.04081549009034376,0.36660765222859987,0.03101680526010468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.2395
1420,Bachelor of Elementary Education,0.06708978816150458,0.06186858557253295,0.02823796672407502,0.04720211531801913,0.0,0.0,0.12072918654372658,0.08385050074571423,0.030465258067336548,0.13081972028559624,0.03915169350858019,0.3669078502639812,0.023677334808933515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.3074
1421,Bachelor of Elementary Education,0.03580270428041378,0.07778516074371734,0.08128530079143786,0.06522525598404685,0.008242303795477416,0.002139891155871954,0.13442455147291063,0.09589471152044224,0.06719157080746108,0.11782794237671433,0.04264718592928126,0.24736097830521814,0.02417244283700728,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2716
1422,Bachelor of Elementary Education,0.03046143312597655,0.053660117613557774,0.03546551223134704,0.061850219945507566,0.02136633203614823,0.01363194829256595,0.11856126245503472,0.07197217706759869,0.05529470635112761,0.10336536042763927,0.055733913560569365,0.376465710900825,0.0021713059921023236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3111
1423,Bachelor of Elementary Education,0.04071090594051315,0.0511191201911682,0.0327942299010328,0.03392485178383825,0.02654403278597143,0.0,0.15658978287845365,0.08555747687224337,0.06670025686146105,0.09608730933369534,0.02576379169782954,0.3507285197273832,0.03347972202641009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3141
1424,Bachelor of Elementary Education,0.025796622458840884,0.05295917062655157,0.05452684593959364,0.04807293880953903,0.01833726900095032,0.0,0.12507695353053783,0.09805912212166192,0.0725946122111647,0.05695432009071842,0.044885306027421294,0.3941528086692239,0.00858403051379656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3282
1425,Bachelor of Elementary Education,0.03955205292389887,0.05138318035331799,0.04732366918871173,0.04497799977741008,0.05244645448568834,0.0,0.14087285443697015,0.10278867741779335,0.052805037642207966,0.07719773122421651,0.03597673398222354,0.3275254194805847,0.027150189086976903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2967
1426,Bachelor of Elementary Education,0.03193538718992728,0.06037662470543209,0.03509353312730057,0.044041149383973,0.018888963478629017,0.0,0.1757958614607813,0.1019168325447814,0.05409454077969093,0.06618097664163418,0.0320829707112375,0.3583235755131146,0.021269584463498182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.2859
1427,Bachelor of Elementary Education,0.044242718276227784,0.034043733921778147,0.07177453556717511,0.027379585248462516,0.014340044232522928,0.0,0.15759568574010538,0.17469712879658392,0.0793198243169229,0.07005362101421712,0.0499185208733988,0.23215383916459814,0.044480762848007165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.265
1428,Bachelor of Elementary Education,0.05630443024068666,0.06534178417358612,0.0725495910128112,0.030295716077218204,0.006808686717165107,0.0,0.1849485620223695,0.09313785650228419,0.06554727127344213,0.11418230006721464,0.050748907436596026,0.2491171582364602,0.011017736240166094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.227
1429,Bachelor of Elementary Education,0.050176984361233315,0.04595594611314676,0.05251583192452205,0.0758896461348599,0.0,0.01324917954210578,0.1792923421381079,0.07038415173926495,0.04658622985928243,0.07935525050920011,0.060637056583261024,0.3177983398678256,0.008159041227190302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.283
1430,Bachelor of Elementary Education,0.036007552721276814,0.05955878061313881,0.08746677918543506,0.05622046088453751,0.02383634623135794,0.0,0.13752117503940486,0.09269836349053051,0.07391787842244524,0.10757876362164644,0.06529530208326173,0.24315473505950302,0.01674386264746202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2167
1431,Bachelor of Elementary Education,0.02003981302138915,0.025594788710594386,0.030883996039379753,0.04972901711339104,0.027363791274246797,0.0,0.10102354523237503,0.11671588253471563,0.06719625807255986,0.10628097033838703,0.05643949651950718,0.35679918573969216,0.04193325540376196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2019
1432,Bachelor of Elementary Education,0.05865302618378086,0.07993012135312547,0.026178721838743424,0.0544411846341634,0.016707761281546312,0.0,0.10258557106418555,0.094166100716268,0.048224107494284636,0.13476192652236912,0.052960700427661545,0.30875370001023206,0.022637078473639723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3071
1433,Bachelor of Elementary Education,0.01974634311255723,0.06484896209459538,0.05200582523101256,0.039154807673187346,0.0,0.03160186677163667,0.1338458212078882,0.11427574594060544,0.047686252115831704,0.10495849994076657,0.06263387648360635,0.31130162062660244,0.01794037880171009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2588
1434,Bachelor of Elementary Education,0.04988812454256854,0.0567300451246501,0.0737110334074792,0.08902180139162605,0.0,0.0,0.1332149106309316,0.10596747107584452,0.08972055935137262,0.0706775889652467,0.018826324697380478,0.29219360342335626,0.020048537389543892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.291
1435,Bachelor of Elementary Education,0.060431063973944446,0.08512719369084265,0.06704486418861715,0.057639503564225446,0.024555663896696382,0.0,0.12788945877545174,0.09843789002787628,0.09828733919210497,0.08361751039521709,0.05560936673862484,0.22252303757392078,0.018837107982478195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3377
1436,Bachelor of Elementary Education,0.02857299751339173,0.06865690437415628,0.028513624067094488,0.04470498487547831,0.0,0.0,0.1370931810469684,0.07395623402792664,0.09169002085556152,0.13004895364127883,0.0336522476189433,0.31087434471685127,0.05223650726234927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.1963
1437,Bachelor of Elementary Education,0.03936278932533149,0.0389794881229658,0.056068697966850684,0.04133144268908479,0.02509937823230579,0.0,0.1297648537271688,0.08427818649257698,0.052552675130089425,0.10183799617859753,0.054812286256783214,0.34832341487287993,0.02758879100536571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2196
1438,Bachelor of Elementary Education,0.04111758851220348,0.04761178624676326,0.0747066324315594,0.057035915949870925,0.02504274922447917,0.010154552373557028,0.14483325422816865,0.08486776608713814,0.06092292736875192,0.11733569285941346,0.04921046393929383,0.27289416179942844,0.014266508979372415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2953
1439,Bachelor of Elementary Education,0.036418645043796036,0.005376316128347995,0.02492703509021466,0.03693778594242519,0.016670225155109526,0.0,0.16749316046543883,0.06390260472684971,0.10821138491373145,0.15477270873311827,0.016095234090264223,0.35447922686477484,0.014715672845929206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2492
1440,Bachelor of Elementary Education,0.05166371876398179,0.05915607245990391,0.045174890645735426,0.05136700692411876,0.031956760613438905,0.006354625824244612,0.1792731205298805,0.0748252308757938,0.10087296142739502,0.07647840355868696,0.041494899410896145,0.2656616773155155,0.01572063165040866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2683
1441,Bachelor of Elementary Education,0.029067177495681395,0.036080074553396,0.05128259213339828,0.038863493829777385,0.0,0.010838252475799316,0.13759613226375011,0.09656815271581225,0.06818548739912608,0.09079784573291232,0.005832781549237591,0.3864210847135752,0.048466925137534055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2463
1442,Bachelor of Elementary Education,0.05350496217656986,0.04400967816300922,0.0667755725368641,0.03239502996749707,0.02310456239010835,0.00898931507001344,0.13718662707271329,0.08392459072756484,0.04608698881782363,0.07377668527558101,0.028125112733314687,0.39078140356372054,0.011339471505219917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.3152
1443,Bachelor of Elementary Education,0.03944709896188524,0.048662147590851954,0.06649400107890986,0.07845151686324997,0.04587584449267651,0.0,0.1169164931557799,0.05524635879366992,0.06201504439239015,0.1031530696137653,0.05029002405447355,0.32780122688448526,0.005647174117862425,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.3064
1444,Bachelor of Elementary Education,0.04450287534845745,0.012593300779051426,0.027357162283056083,0.02486707420430289,0.03357294038286496,0.0,0.1270852995358415,0.11252553218709425,0.059807413600779284,0.1267872022761448,0.030000883519447675,0.3743791916041669,0.02652112427879273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2181
1445,Bachelor of Elementary Education,0.04625298461322844,0.03257438739760818,0.024821266818798673,0.03799566219777911,0.026451469823346542,0.020626333388271967,0.167320185964221,0.13264508909751987,0.059277623767533136,0.07817693518404534,0.04790946399726546,0.3162582243094083,0.009690373440973947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2712
1446,Bachelor of Elementary Education,0.04541015561066761,0.05087203441736675,0.04790662714629705,0.041394213965845236,0.03449639276552468,0.0,0.11560454646429788,0.057849411127159134,0.07574360305302583,0.12374904825581613,0.04263983568003107,0.36136468579134445,0.0029694457226240164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1818
1447,Bachelor of Elementary Education,0.016899678610117166,0.02358903619281194,0.08346259251119408,0.05123584615997596,0.0032043071094715863,0.0,0.20962778509058336,0.10048515897251263,0.07079739306704559,0.08236109031925193,0.010484886641081152,0.3296467422064968,0.01820548311945771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3178
1448,Bachelor of Elementary Education,0.03484742298580579,0.03748985085619518,0.04462542392242375,0.055123938850869865,0.01698372862200151,0.0,0.1272562249943059,0.07807841972069152,0.04972164759451724,0.07297277952589544,0.04541455500174451,0.42678020234127406,0.01070580558427531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.2973
1449,Bachelor of Elementary Education,0.05592996107924282,0.052029239785746945,0.0355026053150556,0.035702532610399594,0.025264333511535855,0.01711421864716206,0.09814315423284671,0.1032509322805986,0.06145634492999879,0.1476893416501239,0.02643950688720565,0.3311032222716531,0.01037460679843021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2504
1450,Bachelor of Elementary Education,0.022497071020887136,0.033787140969615416,0.044387420785083544,0.06000623070302536,0.013455737453306192,0.0014757085992906874,0.08272213879346349,0.09833610417321595,0.029233832056158655,0.09718418578495532,0.055530888379153806,0.4577265223311279,0.0036570189507166948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.2467
1451,Bachelor of Elementary Education,0.01965125827137874,0.05647657077980126,0.0362284161532178,0.060852487798810515,0.03857161017726072,0.0,0.14733747525292074,0.09907153128580773,0.08491205930773536,0.11060354644085411,0.012165957696525056,0.31263792864300843,0.021491158192679605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2592
1452,Bachelor of Elementary Education,0.03127412122018545,0.014637801669522204,0.03300985574488967,0.02973843508348408,0.01755433460767578,0.003568693708510455,0.13468072544746526,0.10511046185155656,0.058102923867023246,0.1308884126228251,0.04004153920313045,0.35804986846932585,0.04334282650440581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.2941
1453,Bachelor of Elementary Education,0.0009123425888125868,0.044471935415877566,0.041626497079637406,0.05420176085808598,0.0,0.0,0.16908948456532186,0.08402362594263377,0.05969378284105796,0.13874356507755722,0.017452128663264163,0.3762177844859068,0.013567092481844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.2163
1454,Bachelor of Elementary Education,0.023176583941278528,0.0406857486610563,0.03114527928976042,0.015143452925575247,0.02797428711221237,5.4335957360686624e-05,0.10841870734055815,0.10217019351366297,0.03064039354986663,0.14099301417118065,0.04811251007860749,0.42174288521271236,0.009742608246168183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2383
1455,Bachelor of Elementary Education,0.03684707854341319,0.039782749881778205,0.04615089894453194,0.03559896365761923,0.014965710594755832,0.010837784277138784,0.19861403210565678,0.08337211806583432,0.07027892189657217,0.11046461037297099,0.03879912000248242,0.2684740805848046,0.04581393107244157,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.2367
1456,Bachelor of Elementary Education,0.06883919238290918,0.050813680441751725,0.031039403223271225,0.0558271370723389,0.02129827652575544,0.006929771353789446,0.1423093249683782,0.0726148622975545,0.055838501705362635,0.08046702983792428,0.03797294054367935,0.36614605244534426,0.009903827201940918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2802
1457,Bachelor of Elementary Education,0.05227657255102234,0.028214661995933053,0.11504576226678959,0.0475680322577361,0.011345648808191843,0.0,0.08828534744435641,0.08186939618332592,0.049747389584647056,0.1008298575033524,0.03622357342517718,0.37067971633358743,0.01791404164588063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2992
1458,Bachelor of Elementary Education,0.04808076774876347,0.08641358337592228,0.02874388792007981,0.039053077474744,0.021006829314838757,0.0073334315036119885,0.14831232176076647,0.07424859915193442,0.07181320597462595,0.11487788773586997,0.045626886598097334,0.2860987403187392,0.028390781122006395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2215
1459,Bachelor of Elementary Education,0.04493383718876142,0.03156229624413312,0.037571699566464445,0.03250378136106992,0.0,0.01106111094385792,0.19603269224715122,0.14619079469623555,0.04685202369245023,0.1311268065409374,0.045520818569883756,0.26060449562444793,0.016039643324607097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2617
1460,Bachelor of Elementary Education,0.04279663595632268,0.05447819418400151,0.02298003153707108,0.04317798453254788,0.0027646155976623673,0.0,0.10611224431562133,0.09220078796093195,0.05835687849584813,0.059711107001862405,0.027993707677023846,0.479147225352988,0.010280587388118831,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2636
1461,Bachelor of Elementary Education,0.0373342488800994,0.07485343598422578,0.08555389649192585,0.021918066358086113,0.02677280218375691,0.0,0.1229164278857991,0.1363151809293623,0.0891012768502966,0.05313591999102352,0.021389767882997984,0.30674595792399006,0.0239630186384365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2297
1462,Bachelor of Elementary Education,0.050139487003100475,0.06779798188553562,0.02705348969784062,0.029949256806172064,0.008138491233440464,0.0022358560939215754,0.0880016585757095,0.057253423312945285,0.08129355308317851,0.09123094985283638,0.04278914136259889,0.4151014377344375,0.03901527335828306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.2208
1463,Bachelor of Elementary Education,0.07490617008424956,0.04320612662684288,0.03514261992723589,0.045533958253206656,0.023559181421782767,0.017671769277610525,0.1047753549202523,0.10514478432900823,0.07249308423172586,0.0731852470153872,0.04378278695908075,0.3349205925844187,0.0256783243691988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1991
1464,Bachelor of Elementary Education,0.051143583692004335,0.05304823102116363,0.052784476241797294,0.059297040082334086,0.02973200416033291,0.03632703903097525,0.09849970379922852,0.08537813614053136,0.07071173648434138,0.10024527804274756,0.005641216776438503,0.3200686572589578,0.037122897269147394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0.3346
1465,Bachelor of Elementary Education,0.017488226782818514,0.04088292228461047,0.05196274843661282,0.055876594114101924,0.00015315033326893774,0.0,0.08739365901654698,0.08490974838480163,0.05645173531669554,0.21234357149286948,0.029333810618625167,0.36320383321904853,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2486
1466,Bachelor of Elementary Education,0.07085223335865881,0.04101871577389092,0.048744313487686416,0.04057327401345337,0.015325085212202971,0.0,0.17740944387475605,0.12028491429593632,0.0913590293939894,0.11838412847714426,0.03871194981060787,0.20338523999981,0.03395167230186356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.213
1467,Bachelor of Elementary Education,0.04588693370948132,0.02399392533023271,0.06371390568676952,0.05493699900151908,0.021019716282437293,0.0,0.11298211216818167,0.08933213680354656,0.04640000653422014,0.11179046501444434,0.055705876816539136,0.37423792265262806,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.2752
1468,Bachelor of Elementary Education,0.04641581197555098,0.07958469300126815,0.06268175538536393,0.07014176820326296,0.025170664252843155,0.0,0.17219322733181816,0.02595517964547407,0.09263048780262503,0.13049911776777676,0.036664540699722956,0.23486685610755936,0.02319589782673459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2942
1469,Bachelor of Elementary Education,0.04542371146549887,0.05291980795920913,0.03703288020065586,0.05680198771193757,0.030943075515202503,0.04353173532333885,0.21453174161526056,0.11357884978348727,0.09756411209689807,0.015676225286818724,0.03193529330410885,0.25317260151318394,0.006887978224399837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2843
